record_id,month,day,year,AverageTemperatureFahr,AverageTemperatureUncertaintyFahr,City,country_id,Country,Latitude,Longitude
5700079,6,1,1810,60.3734,39.011,Paris,FRA,France,49.03N,2.45E
5700080,7,1,1810,62.7818,38.903,Paris,FRA,France,49.03N,2.45E
5700081,8,1,1810,63.2624,36.9392,Paris,FRA,France,49.03N,2.45E
5700082,9,1,1810,61.3076,34.844,Paris,FRA,France,49.03N,2.45E
5700083,10,1,1810,50.6174,41.4104,Paris,FRA,France,49.03N,2.45E
5700084,11,1,1810,44.3948,37.8302,Paris,FRA,France,49.03N,2.45E
5700085,12,1,1810,40.0982,39.1658,Paris,FRA,France,49.03N,2.45E
5700086,1,1,1811,30.8408,38.669,Paris,FRA,France,49.03N,2.45E
5700087,2,1,1811,42.4076,42.0422,Paris,FRA,France,49.03N,2.45E
5700088,3,1,1811,46.6664,37.3676,Paris,FRA,France,49.03N,2.45E
5700089,4,1,1811,52.0916,34.3796,Paris,FRA,France,49.03N,2.45E
5700090,5,1,1811,60.9404,38.7284,Paris,FRA,France,49.03N,2.45E
5700091,6,1,1811,63.5594,39.2792,Paris,FRA,France,49.03N,2.45E
5700092,7,1,1811,66.2288,37.3424,Paris,FRA,France,49.03N,2.45E
5700093,8,1,1811,63.0482,40.9982,Paris,FRA,France,49.03N,2.45E
5700094,9,1,1811,59.684,37.7438,Paris,FRA,France,49.03N,2.45E
5700095,10,1,1811,55.6322,41.9666,Paris,FRA,France,49.03N,2.45E
5700096,11,1,1811,45.896,42.755,Paris,FRA,France,49.03N,2.45E
5700097,12,1,1811,38.1902,38.084,Paris,FRA,France,49.03N,2.45E
5700098,1,1,1812,32.9018,38.003,Paris,FRA,France,49.03N,2.45E
5700099,2,1,1812,42.143,34.2032,Paris,FRA,France,49.03N,2.45E
5700100,3,1,1812,41.2808,37.9202,Paris,FRA,France,49.03N,2.45E
5700101,4,1,1812,44.582,37.9814,Paris,FRA,France,49.03N,2.45E
5700102,5,1,1812,58.2926,37.7636,Paris,FRA,France,49.03N,2.45E
5700103,6,1,1812,60.9026,34.2752,Paris,FRA,France,49.03N,2.45E
5700104,7,1,1812,63.0788,35.906,Paris,FRA,France,49.03N,2.45E
5700105,8,1,1812,63.1346,42.053,Paris,FRA,France,49.03N,2.45E
5700106,9,1,1812,58.0514,34.232,Paris,FRA,France,49.03N,2.45E
5700107,10,1,1812,51.368,39.3062,Paris,FRA,France,49.03N,2.45E
5700108,11,1,1812,39.3242,38.606,Paris,FRA,France,49.03N,2.45E
5700109,12,1,1812,31.0658,39.7562,Paris,FRA,France,49.03N,2.45E
5700110,1,1,1813,32.7326,42.098,Paris,FRA,France,49.03N,2.45E
5700111,2,1,1813,41.5634,35.4362,Paris,FRA,France,49.03N,2.45E
5700112,3,1,1813,42.3284,48.6968,Paris,FRA,France,49.03N,2.45E
5700113,4,1,1813,49.8794,34.0628,Paris,FRA,France,49.03N,2.45E
5700114,5,1,1813,58.3916,44.8934,Paris,FRA,France,49.03N,2.45E
5700115,6,1,1813,59.6876,38.534,Paris,FRA,France,49.03N,2.45E
5700116,7,1,1813,62.3894,36.1292,Paris,FRA,France,49.03N,2.45E
5700117,8,1,1813,62.5586,34.0952,Paris,FRA,France,49.03N,2.45E
5700118,9,1,1813,56.8508,35.9078,Paris,FRA,France,49.03N,2.45E
5700119,10,1,1813,50.234,35.3966,Paris,FRA,France,49.03N,2.45E
5700120,11,1,1813,41.6318,36.446,Paris,FRA,France,49.03N,2.45E
5700121,12,1,1813,36.7574,36.0464,Paris,FRA,France,49.03N,2.45E
5700122,1,1,1814,29.6834,39.0218,Paris,FRA,France,49.03N,2.45E
5700123,2,1,1814,32.117,34.1978,Paris,FRA,France,49.03N,2.45E
5700124,3,1,1814,38.1848,37.6664,Paris,FRA,France,49.03N,2.45E
5700125,4,1,1814,50.4212,35.6954,Paris,FRA,France,49.03N,2.45E
5700126,5,1,1814,53.7674,34.9412,Paris,FRA,France,49.03N,2.45E
5700127,6,1,1814,60.1988,35.0024,Paris,FRA,France,49.03N,2.45E
5700128,7,1,1814,66.1694,38.1146,Paris,FRA,France,49.03N,2.45E
5700129,8,1,1814,63.1166,35.2976,Paris,FRA,France,49.03N,2.45E
5700130,9,1,1814,57.1874,35.9042,Paris,FRA,France,49.03N,2.45E
5700131,10,1,1814,47.831,40.8668,Paris,FRA,France,49.03N,2.45E
5700132,11,1,1814,43.3112,45.2894,Paris,FRA,France,49.03N,2.45E
5700133,12,1,1814,41.1494,47.4584,Paris,FRA,France,49.03N,2.45E
5700134,1,1,1815,30.7418,36.1922,Paris,FRA,France,49.03N,2.45E
5700135,2,1,1815,42.08,44.0996,Paris,FRA,France,49.03N,2.45E
5700136,3,1,1815,46.7402,41.5238,Paris,FRA,France,49.03N,2.45E
5700137,4,1,1815,49.0982,37.0634,Paris,FRA,France,49.03N,2.45E
5700138,5,1,1815,58.6598,38.462,Paris,FRA,France,49.03N,2.45E
5700139,6,1,1815,61.3094,37.7456,Paris,FRA,France,49.03N,2.45E
5700140,7,1,1815,63.8294,38.066,Paris,FRA,France,49.03N,2.45E
5700141,8,1,1815,63.6476,36.7754,Paris,FRA,France,49.03N,2.45E
5700142,9,1,1815,58.7768,35.1968,Paris,FRA,France,49.03N,2.45E
5700143,10,1,1815,51.2294,39.4664,Paris,FRA,France,49.03N,2.45E
5700144,11,1,1815,39.6608,36.878,Paris,FRA,France,49.03N,2.45E
5700145,12,1,1815,35.4992,36.8438,Paris,FRA,France,49.03N,2.45E
5700146,1,1,1816,36.7106,40.4222,Paris,FRA,France,49.03N,2.45E
5700147,2,1,1816,35.465,36.6152,Paris,FRA,France,49.03N,2.45E
5700148,3,1,1816,41.0378,37.2902,Paris,FRA,France,49.03N,2.45E
5700149,4,1,1816,48.2972,41.2826,Paris,FRA,France,49.03N,2.45E
5700150,5,1,1816,54.0986,36.3632,Paris,FRA,France,49.03N,2.45E
5700151,6,1,1816,58.0136,35.555,Paris,FRA,France,49.03N,2.45E
5700152,7,1,1816,60.0368,36.6224,Paris,FRA,France,49.03N,2.45E
5700153,8,1,1816,59.7326,34.043,Paris,FRA,France,49.03N,2.45E
5700154,9,1,1816,56.2424,34.7972,Paris,FRA,France,49.03N,2.45E
5700155,10,1,1816,50.6786,45.4136,Paris,FRA,France,49.03N,2.45E
5700156,11,1,1816,38.6042,46.9274,Paris,FRA,France,49.03N,2.45E
5700157,12,1,1816,37.1984,35.6648,Paris,FRA,France,49.03N,2.45E
5700158,1,1,1817,40.7642,42.134,Paris,FRA,France,49.03N,2.45E
5700159,2,1,1817,44.0672,38.0102,Paris,FRA,France,49.03N,2.45E
5700160,3,1,1817,42.818,37.9058,Paris,FRA,France,49.03N,2.45E
5700161,4,1,1817,43.8746,37.1084,Paris,FRA,France,49.03N,2.45E
5700162,5,1,1817,53.3948,37.3208,Paris,FRA,France,49.03N,2.45E
5700163,6,1,1817,64.238,35.3066,Paris,FRA,France,49.03N,2.45E
5700164,7,1,1817,62.6972,34.4552,Paris,FRA,France,49.03N,2.45E
5700165,8,1,1817,61.3994,36.5144,Paris,FRA,France,49.03N,2.45E
5700166,9,1,1817,60.9764,37.5386,Paris,FRA,France,49.03N,2.45E
5700167,10,1,1817,44.5424,38.3594,Paris,FRA,France,49.03N,2.45E
5700168,11,1,1817,46.463,36.3164,Paris,FRA,France,49.03N,2.45E
5700169,12,1,1817,36.1544,36.491,Paris,FRA,France,49.03N,2.45E
5700170,1,1,1818,39.6464,39.74,Paris,FRA,France,49.03N,2.45E
5700171,2,1,1818,38.4512,34.916,Paris,FRA,France,49.03N,2.45E
5700172,3,1,1818,42.6056,36.1796,Paris,FRA,France,49.03N,2.45E
5700173,4,1,1818,50.2898,44.7224,Paris,FRA,France,49.03N,2.45E
5700174,5,1,1818,55.886,39.497,Paris,FRA,France,49.03N,2.45E
5700175,6,1,1818,65.7158,41.693,Paris,FRA,France,49.03N,2.45E
5700176,7,1,1818,67.4834,38.921,Paris,FRA,France,49.03N,2.45E
5700177,8,1,1818,64.0382,34.9268,Paris,FRA,France,49.03N,2.45E
5700179,10,1,1818,51.0674,36.8114,Paris,FRA,France,49.03N,2.45E
5700180,11,1,1818,46.8464,43.4444,Paris,FRA,France,49.03N,2.45E
5700181,12,1,1818,35.5154,35.7494,Paris,FRA,France,49.03N,2.45E
5700182,1,1,1819,40.1594,37.5332,Paris,FRA,France,49.03N,2.45E
5700183,2,1,1819,40.9514,39.6914,Paris,FRA,France,49.03N,2.45E
5700184,3,1,1819,44.0942,45.8816,Paris,FRA,France,49.03N,2.45E
5700185,4,1,1819,51.6362,34.4282,Paris,FRA,France,49.03N,2.45E
5700186,5,1,1819,58.4564,36.833,Paris,FRA,France,49.03N,2.45E
5700187,6,1,1819,61.6766,35.105,Paris,FRA,France,49.03N,2.45E
5700188,7,1,1819,66.8606,33.224,Paris,FRA,France,49.03N,2.45E
5700189,8,1,1819,66.0452,34.8314,Paris,FRA,France,49.03N,2.45E
5700190,9,1,1819,60.0836,33.9476,Paris,FRA,France,49.03N,2.45E
5700191,10,1,1819,50.0018,35.3768,Paris,FRA,France,49.03N,2.45E
5700192,11,1,1819,39.9578,36.005,Paris,FRA,France,49.03N,2.45E
5700193,12,1,1819,37.1048,36.8798,Paris,FRA,France,49.03N,2.45E
5700194,1,1,1820,31.5788,47.2766,Paris,FRA,France,49.03N,2.45E
5700195,2,1,1820,38.3828,38.5448,Paris,FRA,France,49.03N,2.45E
5700196,3,1,1820,40.3304,37.0832,Paris,FRA,France,49.03N,2.45E
5700197,4,1,1820,52.1366,34.4102,Paris,FRA,France,49.03N,2.45E
5700198,5,1,1820,57.7814,35.546,Paris,FRA,France,49.03N,2.45E
5700199,6,1,1820,60.4886,33.5858,Paris,FRA,France,49.03N,2.45E
5700200,7,1,1820,64.697,38.0282,Paris,FRA,France,49.03N,2.45E
5700201,8,1,1820,65.5394,36.7322,Paris,FRA,France,49.03N,2.45E
5700202,9,1,1820,56.5556,36.0518,Paris,FRA,France,49.03N,2.45E
5700203,10,1,1820,47.9444,33.8954,Paris,FRA,France,49.03N,2.45E
5700204,11,1,1820,39.5042,33.5174,Paris,FRA,France,49.03N,2.45E
5700205,12,1,1820,38.0984,35.0276,Paris,FRA,France,49.03N,2.45E
5700206,1,1,1821,39.002,39.2126,Paris,FRA,France,49.03N,2.45E
5700207,2,1,1821,35.6018,41.5922,Paris,FRA,France,49.03N,2.45E
5700208,3,1,1821,44.5838,35.7062,Paris,FRA,France,49.03N,2.45E
5700209,4,1,1821,52.1006,35.9492,Paris,FRA,France,49.03N,2.45E
5700210,5,1,1821,53.708,35.015,Paris,FRA,France,49.03N,2.45E
5700211,6,1,1821,58.127,37.8716,Paris,FRA,France,49.03N,2.45E
5700212,7,1,1821,62.2724,35.7188,Paris,FRA,France,49.03N,2.45E
5700213,8,1,1821,65.6528,34.3976,Paris,FRA,France,49.03N,2.45E
5700215,10,1,1821,50.2088,33.3806,Paris,FRA,France,49.03N,2.45E
5700216,11,1,1821,47.8976,36.8276,Paris,FRA,France,49.03N,2.45E
5700217,12,1,1821,44.5226,36.104,Paris,FRA,France,49.03N,2.45E
5700218,1,1,1822,39.2936,36.6908,Paris,FRA,France,49.03N,2.45E
5700219,2,1,1822,43.3112,35.519,Paris,FRA,France,49.03N,2.45E
5700220,3,1,1822,49.3196,34.3976,Paris,FRA,France,49.03N,2.45E
5700221,4,1,1822,50.7614,33.755,Paris,FRA,France,49.03N,2.45E
5700222,5,1,1822,60.8846,36.7052,Paris,FRA,France,49.03N,2.45E
5700223,6,1,1822,68.2556,34.9844,Paris,FRA,France,49.03N,2.45E
5700224,7,1,1822,65.6798,34.1366,Paris,FRA,France,49.03N,2.45E
5700225,8,1,1822,63.941,37.6232,Paris,FRA,France,49.03N,2.45E
5700226,9,1,1822,58.271,35.825,Paris,FRA,France,49.03N,2.45E
5700227,10,1,1822,53.3138,34.5758,Paris,FRA,France,49.03N,2.45E
5700228,11,1,1822,47.5592,35.3048,Paris,FRA,France,49.03N,2.45E
5700229,12,1,1822,32.6516,39.6446,Paris,FRA,France,49.03N,2.45E
5700230,1,1,1823,31.334,35.0204,Paris,FRA,France,49.03N,2.45E
5700231,2,1,1823,40.9046,37.0346,Paris,FRA,France,49.03N,2.45E
5700232,3,1,1823,43.3706,36.3326,Paris,FRA,France,49.03N,2.45E
5700233,4,1,1823,47.2244,37.8878,Paris,FRA,France,49.03N,2.45E
5700234,5,1,1823,58.775,35.5712,Paris,FRA,France,49.03N,2.45E
5700235,6,1,1823,58.9172,36.8798,Paris,FRA,France,49.03N,2.45E
5700236,7,1,1823,62.7008,34.6136,Paris,FRA,France,49.03N,2.45E
5700237,8,1,1823,65.1596,35.8952,Paris,FRA,France,49.03N,2.45E
5700238,9,1,1823,59.387,35.1824,Paris,FRA,France,49.03N,2.45E
5700239,10,1,1823,49.0568,35.9132,Paris,FRA,France,49.03N,2.45E
5700240,11,1,1823,42.1268,38.6456,Paris,FRA,France,49.03N,2.45E
5700241,12,1,1823,41.0072,34.1852,Paris,FRA,France,49.03N,2.45E
5700242,1,1,1824,36.4514,34.2158,Paris,FRA,France,49.03N,2.45E
5700243,2,1,1824,40.7156,37.4198,Paris,FRA,France,49.03N,2.45E
5700244,3,1,1824,41.3978,34.8674,Paris,FRA,France,49.03N,2.45E
5700245,4,1,1824,46.6574,36.6476,Paris,FRA,France,49.03N,2.45E
5700246,5,1,1824,54.3254,35.4164,Paris,FRA,France,49.03N,2.45E
5700247,6,1,1824,60.3788,37.6178,Paris,FRA,France,49.03N,2.45E
5700248,7,1,1824,65.4566,41.9666,Paris,FRA,France,49.03N,2.45E
5700249,8,1,1824,63.9212,37.1606,Paris,FRA,France,49.03N,2.45E
5700250,9,1,1824,60.5642,36.2264,Paris,FRA,France,49.03N,2.45E
5700251,10,1,1824,50.2142,34.7072,Paris,FRA,France,49.03N,2.45E
5700252,11,1,1824,47.0444,35.7026,Paris,FRA,France,49.03N,2.45E
5700253,12,1,1824,43.3256,38.984,Paris,FRA,France,49.03N,2.45E
5700254,1,1,1825,37.4684,37.0076,Paris,FRA,France,49.03N,2.45E
5700255,2,1,1825,38.4404,35.294,Paris,FRA,France,49.03N,2.45E
5700256,3,1,1825,41.1296,36.7808,Paris,FRA,France,49.03N,2.45E
5700257,4,1,1825,50.9198,38.5124,Paris,FRA,France,49.03N,2.45E
5700258,5,1,1825,56.0264,34.1564,Paris,FRA,France,49.03N,2.45E
5700259,6,1,1825,62.2076,33.2654,Paris,FRA,France,49.03N,2.45E
5700260,7,1,1825,67.1432,37.5674,Paris,FRA,France,49.03N,2.45E
5700261,8,1,1825,65.1722,37.4882,Paris,FRA,France,49.03N,2.45E
5700262,9,1,1825,61.9016,36.1202,Paris,FRA,France,49.03N,2.45E
5700263,10,1,1825,51.9764,36.0788,Paris,FRA,France,49.03N,2.45E
5700264,11,1,1825,44.5334,37.2614,Paris,FRA,France,49.03N,2.45E
5700265,12,1,1825,41.8208,33.5282,Paris,FRA,France,49.03N,2.45E
5700266,1,1,1826,29.129,34.6316,Paris,FRA,France,49.03N,2.45E
5700267,2,1,1826,41.297,35.168,Paris,FRA,France,49.03N,2.45E
5700268,3,1,1826,44.852,35.5658,Paris,FRA,France,49.03N,2.45E
5700269,4,1,1826,49.1972,39.4124,Paris,FRA,France,49.03N,2.45E
5700270,5,1,1826,54.5252,36.4748,Paris,FRA,France,49.03N,2.45E
5700271,6,1,1826,63.3542,36.5468,Paris,FRA,France,49.03N,2.45E
5700272,7,1,1826,68.1458,34.5308,Paris,FRA,France,49.03N,2.45E
5700273,8,1,1826,68.3888,35.204,Paris,FRA,France,49.03N,2.45E
5700274,9,1,1826,60.6308,37.5656,Paris,FRA,France,49.03N,2.45E
5700275,10,1,1826,53.087,38.3126,Paris,FRA,France,49.03N,2.45E
5700276,11,1,1826,41.8118,34.1258,Paris,FRA,France,49.03N,2.45E
5700277,12,1,1826,40.6742,35.0546,Paris,FRA,France,49.03N,2.45E
5700278,1,1,1827,31.9298,40.289,Paris,FRA,France,49.03N,2.45E
5700279,2,1,1827,31.0748,34.3436,Paris,FRA,France,49.03N,2.45E
5700280,3,1,1827,44.5982,35.8394,Paris,FRA,France,49.03N,2.45E
5700281,4,1,1827,50.6318,40.6958,Paris,FRA,France,49.03N,2.45E
5700282,5,1,1827,56.705,39.0182,Paris,FRA,France,49.03N,2.45E
5700283,6,1,1827,61.3868,35.987,Paris,FRA,France,49.03N,2.45E
5700284,7,1,1827,66.8624,35.8898,Paris,FRA,France,49.03N,2.45E
5700285,8,1,1827,63.248,35.834,Paris,FRA,France,49.03N,2.45E
5700286,9,1,1827,59.2034,33.4004,Paris,FRA,France,49.03N,2.45E
5700287,10,1,1827,52.6244,33.9926,Paris,FRA,France,49.03N,2.45E
5700288,11,1,1827,40.4834,33.7568,Paris,FRA,France,49.03N,2.45E
5700289,12,1,1827,42.9242,39.2486,Paris,FRA,France,49.03N,2.45E
5700290,1,1,1828,40.1828,37.1552,Paris,FRA,France,49.03N,2.45E
5700291,2,1,1828,39.8462,36.2498,Paris,FRA,France,49.03N,2.45E
5700292,3,1,1828,44.2742,37.2938,Paris,FRA,France,49.03N,2.45E
5700293,4,1,1828,50.3744,36.6116,Paris,FRA,France,49.03N,2.45E
5700294,5,1,1828,58.1162,37.8932,Paris,FRA,France,49.03N,2.45E
5700295,6,1,1828,63.734,37.292,Paris,FRA,France,49.03N,2.45E
5700296,7,1,1828,65.471,35.5658,Paris,FRA,France,49.03N,2.45E
5700297,8,1,1828,62.357,36.3218,Paris,FRA,France,49.03N,2.45E
5700298,9,1,1828,59.9216,33.8612,Paris,FRA,France,49.03N,2.45E
5700299,10,1,1828,51.0422,34.997,Paris,FRA,France,49.03N,2.45E
5700300,11,1,1828,44.3858,35.5784,Paris,FRA,France,49.03N,2.45E
5700301,12,1,1828,42.2816,37.553,Paris,FRA,France,49.03N,2.45E
5700302,1,1,1829,30.0308,34.6478,Paris,FRA,France,49.03N,2.45E
5700303,2,1,1829,36.2624,38.3054,Paris,FRA,France,49.03N,2.45E
5700304,3,1,1829,41.8442,35.4614,Paris,FRA,France,49.03N,2.45E
5700305,4,1,1829,48.0848,35.5406,Paris,FRA,France,49.03N,2.45E
5700306,5,1,1829,58.019,39.3026,Paris,FRA,France,49.03N,2.45E
5700307,6,1,1829,62.1032,36.9932,Paris,FRA,France,49.03N,2.45E
5700308,7,1,1829,64.1678,35.888,Paris,FRA,France,49.03N,2.45E
5700309,8,1,1829,61.5254,36.1454,Paris,FRA,France,49.03N,2.45E
5700310,9,1,1829,55.814,36.3416,Paris,FRA,France,49.03N,2.45E
5700311,10,1,1829,48.002,36.5324,Paris,FRA,France,49.03N,2.45E
5700312,11,1,1829,39.1964,37.6106,Paris,FRA,France,49.03N,2.45E
5700313,12,1,1829,28.1516,41.027,Paris,FRA,France,49.03N,2.45E
5700314,1,1,1830,27.4838,38.2694,Paris,FRA,France,49.03N,2.45E
5700315,2,1,1830,32.9522,35.168,Paris,FRA,France,49.03N,2.45E
5700316,3,1,1830,46.886,33.944,Paris,FRA,France,49.03N,2.45E
5700317,4,1,1830,52.0304,35.3408,Paris,FRA,France,49.03N,2.45E
5700318,5,1,1830,57.7202,34.4786,Paris,FRA,France,49.03N,2.45E
5700319,6,1,1830,60.2996,38.5934,Paris,FRA,France,49.03N,2.45E
5700320,7,1,1830,66.0182,36.4514,Paris,FRA,France,49.03N,2.45E
5700321,8,1,1830,62.7314,37.274,Paris,FRA,France,49.03N,2.45E
5700322,9,1,1830,55.3424,38.1722,Paris,FRA,France,49.03N,2.45E
5700323,10,1,1830,49.8146,38.4152,Paris,FRA,France,49.03N,2.45E
5700324,11,1,1830,44.24,35.7404,Paris,FRA,France,49.03N,2.45E
5700325,12,1,1830,35.5532,36.1418,Paris,FRA,France,49.03N,2.45E
5700326,1,1,1831,33.6704,37.3244,Paris,FRA,France,49.03N,2.45E
5700327,2,1,1831,40.8362,42.7802,Paris,FRA,France,49.03N,2.45E
5700328,3,1,1831,45.8222,40.3664,Paris,FRA,France,49.03N,2.45E
5700329,4,1,1831,51.6866,34.3184,Paris,FRA,France,49.03N,2.45E
5700330,5,1,1831,56.4098,38.7176,Paris,FRA,France,49.03N,2.45E
5700331,6,1,1831,61.4138,36.6494,Paris,FRA,France,49.03N,2.45E
5700332,7,1,1831,65.5214,35.249,Paris,FRA,France,49.03N,2.45E
5700333,8,1,1831,64.9274,35.7332,Paris,FRA,France,49.03N,2.45E
5700334,9,1,1831,57.7904,35.9204,Paris,FRA,France,49.03N,2.45E
5700335,10,1,1831,55.454,34.7522,Paris,FRA,France,49.03N,2.45E
5700336,11,1,1831,43.241,42.836,Paris,FRA,France,49.03N,2.45E
5700337,12,1,1831,40.5662,39.839,Paris,FRA,France,49.03N,2.45E
5700338,1,1,1832,35.0654,35.9024,Paris,FRA,France,49.03N,2.45E
5700339,2,1,1832,37.4144,36.6224,Paris,FRA,France,49.03N,2.45E
5700340,3,1,1832,41.9684,35.7854,Paris,FRA,France,49.03N,2.45E
5700341,4,1,1832,49.1396,38.6492,Paris,FRA,France,49.03N,2.45E
5700342,5,1,1832,54.2732,36.9914,Paris,FRA,France,49.03N,2.45E
5700343,6,1,1832,61.0286,36.1922,Paris,FRA,France,49.03N,2.45E
5700344,7,1,1832,65.2766,37.7546,Paris,FRA,France,49.03N,2.45E
5700345,8,1,1832,65.7032,36.4226,Paris,FRA,France,49.03N,2.45E
5700346,9,1,1832,58.2944,37.6286,Paris,FRA,France,49.03N,2.45E
5700347,10,1,1832,51.0476,35.9708,Paris,FRA,France,49.03N,2.45E
5700348,11,1,1832,42.5516,33.6218,Paris,FRA,France,49.03N,2.45E
5700349,12,1,1832,38.6582,41.297,Paris,FRA,France,49.03N,2.45E
5700350,1,1,1833,30.9614,38.3486,Paris,FRA,France,49.03N,2.45E
5700351,2,1,1833,43.2374,35.9006,Paris,FRA,France,49.03N,2.45E
5700352,3,1,1833,40.1378,36.9626,Paris,FRA,France,49.03N,2.45E
5700353,4,1,1833,47.1164,36.1436,Paris,FRA,France,49.03N,2.45E
5700354,5,1,1833,61.6172,35.0168,Paris,FRA,France,49.03N,2.45E
5700355,6,1,1833,62.9762,36.5216,Paris,FRA,France,49.03N,2.45E
5700356,7,1,1833,63.3434,35.2526,Paris,FRA,France,49.03N,2.45E
5700357,8,1,1833,61.3436,35.6972,Paris,FRA,France,49.03N,2.45E
5700358,9,1,1833,56.4296,34.0754,Paris,FRA,France,49.03N,2.45E
5700359,10,1,1833,51.2906,35.1068,Paris,FRA,France,49.03N,2.45E
5700360,11,1,1833,43.4966,34.4372,Paris,FRA,France,49.03N,2.45E
5700361,12,1,1833,43.6838,37.2398,Paris,FRA,France,49.03N,2.45E
5700362,1,1,1834,43.538,37.0238,Paris,FRA,France,49.03N,2.45E
5700363,2,1,1834,39.0578,37.301,Paris,FRA,France,49.03N,2.45E
5700364,3,1,1834,44.4128,36.3794,Paris,FRA,France,49.03N,2.45E
5700365,4,1,1834,47.831,37.274,Paris,FRA,France,49.03N,2.45E
5700366,5,1,1834,60.1322,34.7486,Paris,FRA,France,49.03N,2.45E
5700367,6,1,1834,63.6962,37.103,Paris,FRA,France,49.03N,2.45E
5700368,7,1,1834,68.7722,35.6882,Paris,FRA,France,49.03N,2.45E
5700369,8,1,1834,67.1162,35.4848,Paris,FRA,France,49.03N,2.45E
5700370,9,1,1834,63.0464,37.7996,Paris,FRA,France,49.03N,2.45E
5700371,10,1,1834,52.5092,35.0294,Paris,FRA,France,49.03N,2.45E
5700372,11,1,1834,44.474,37.0022,Paris,FRA,France,49.03N,2.45E
5700373,12,1,1834,39.245,35.204,Paris,FRA,France,49.03N,2.45E
5700374,1,1,1835,37.1498,36.482,Paris,FRA,France,49.03N,2.45E
5700375,2,1,1835,41.6462,36.077,Paris,FRA,France,49.03N,2.45E
5700376,3,1,1835,42.4148,35.7962,Paris,FRA,France,49.03N,2.45E
5700377,4,1,1835,48.1262,36.6278,Paris,FRA,France,49.03N,2.45E
5700378,5,1,1835,55.3064,34.6658,Paris,FRA,France,49.03N,2.45E
5700379,6,1,1835,62.1806,35.9492,Paris,FRA,France,49.03N,2.45E
5700380,7,1,1835,67.6832,35.9438,Paris,FRA,France,49.03N,2.45E
5700381,8,1,1835,65.8166,34.1258,Paris,FRA,France,49.03N,2.45E
5700382,9,1,1835,59.4356,35.1698,Paris,FRA,France,49.03N,2.45E
5700383,10,1,1835,48.9848,34.3508,Paris,FRA,France,49.03N,2.45E
5700384,11,1,1835,40.874,34.9268,Paris,FRA,France,49.03N,2.45E
5700385,12,1,1835,34.3328,35.5388,Paris,FRA,France,49.03N,2.45E
5700386,1,1,1836,35.3768,34.2662,Paris,FRA,France,49.03N,2.45E
5700387,2,1,1836,37.013,35.9798,Paris,FRA,France,49.03N,2.45E
5700388,3,1,1836,47.5916,34.034,Paris,FRA,France,49.03N,2.45E
5700389,4,1,1836,46.832,33.9566,Paris,FRA,France,49.03N,2.45E
5700390,5,1,1836,53.6594,35.1014,Paris,FRA,France,49.03N,2.45E
5700391,6,1,1836,63.7394,34.9934,Paris,FRA,France,49.03N,2.45E
5700392,7,1,1836,66.2936,35.0078,Paris,FRA,France,49.03N,2.45E
5700393,8,1,1836,65.0678,35.3948,Paris,FRA,France,49.03N,2.45E
5700394,9,1,1836,56.912,37.013,Paris,FRA,France,49.03N,2.45E
5700395,10,1,1836,51.2078,42.0854,Paris,FRA,France,49.03N,2.45E
5700396,11,1,1836,43.4876,35.7278,Paris,FRA,France,49.03N,2.45E
5700397,12,1,1836,39.2612,37.2506,Paris,FRA,France,49.03N,2.45E
5700398,1,1,1837,35.636,37.5818,Paris,FRA,France,49.03N,2.45E
5700399,2,1,1837,40.1054,35.3714,Paris,FRA,France,49.03N,2.45E
5700400,3,1,1837,37.5962,35.8646,Paris,FRA,France,49.03N,2.45E
5700402,5,1,1837,52.5326,35.4092,Paris,FRA,France,49.03N,2.45E
5700403,6,1,1837,63.8384,36.1814,Paris,FRA,France,49.03N,2.45E
5700404,7,1,1837,65.1758,34.2284,Paris,FRA,France,49.03N,2.45E
5700405,8,1,1837,66.8408,34.7306,Paris,FRA,France,49.03N,2.45E
5700406,9,1,1837,57.4088,34.6388,Paris,FRA,France,49.03N,2.45E
5700407,10,1,1837,51.7532,36.9608,Paris,FRA,France,49.03N,2.45E
5700408,11,1,1837,42.1574,36.4244,Paris,FRA,France,49.03N,2.45E
5700409,12,1,1837,39.7112,39.4538,Paris,FRA,France,49.03N,2.45E
5700410,1,1,1838,26.0546,37.9436,Paris,FRA,France,49.03N,2.45E
5700411,2,1,1838,34.4822,34.4318,Paris,FRA,France,49.03N,2.45E
5700412,3,1,1838,43.1582,34.988,Paris,FRA,France,49.03N,2.45E
5700413,4,1,1838,45.0158,35.168,Paris,FRA,France,49.03N,2.45E
5700414,5,1,1838,56.1758,33.71,Paris,FRA,France,49.03N,2.45E
5700415,6,1,1838,61.0286,34.9178,Paris,FRA,France,49.03N,2.45E
5700416,7,1,1838,64.9094,38.8868,Paris,FRA,France,49.03N,2.45E
5700417,8,1,1838,63.0608,38.3432,Paris,FRA,France,49.03N,2.45E
5700418,9,1,1838,58.937,34.9286,Paris,FRA,France,49.03N,2.45E
5700419,10,1,1838,51.2294,39.4754,Paris,FRA,France,49.03N,2.45E
5700420,11,1,1838,43.6496,37.2326,Paris,FRA,France,49.03N,2.45E
5700421,12,1,1838,37.0004,36.8438,Paris,FRA,France,49.03N,2.45E
5700422,1,1,1839,35.5118,35.4128,Paris,FRA,France,49.03N,2.45E
5700423,2,1,1839,38.9516,36.1058,Paris,FRA,France,49.03N,2.45E
